"order_month","customer_state","orders_s","gmv_s","aov_s"
"2017-07-01 00:00:00.000","MT","37","10258.78","277.2643243243243"
"2017-07-01 00:00:00.000","PR","195","24331.09999999999","124.77487179487176"
"2017-07-01 00:00:00.000","MG","435","53758.879999999976","123.583632183908"
"2017-07-01 00:00:00.000","AL","15","2238.94","149.26266666666666"
"2017-07-01 00:00:00.000","AC","5","618.69","123.73800000000001"
"2018-08-01 00:00:00.000","SP","3164","387733.7099999996","122.54542035398218"
"2018-08-01 00:00:00.000","SC","201","32220.929999999986","160.30313432835814"
"2018-08-01 00:00:00.000","PA","43","8928.78","207.64604651162793"
"2018-08-01 00:00:00.000","BA","159","21113.849999999995","132.79150943396223"
"2018-08-01 00:00:00.000","RO","8","2789.78","348.7225"
"2018-08-01 00:00:00.000","RN","20","5236.37","261.8185"
"2018-08-01 00:00:00.000","SE","23","4558.04","198.17565217391305"
"2018-08-01 00:00:00.000","PB","28","7669.63","273.91535714285715"
"2017-06-01 00:00:00.000","BA","103","20109.66999999999","195.2395145631067"
"2017-06-01 00:00:00.000","PI","14","2147.47","153.39071428571427"
"2018-07-01 00:00:00.000","PR","314","45108.94999999996","143.6590764331209"
"2018-07-01 00:00:00.000","MG","644","92328.16000000009","143.3667080745343"
"2018-07-01 00:00:00.000","MT","47","10599.64","225.52425531914892"
"2018-07-01 00:00:00.000","RN","29","8415.43","290.18724137931036"
"2018-07-01 00:00:00.000","PI","32","6933.47","216.6709375"
"2018-07-01 00:00:00.000","AP","6","1350.8400000000001","225.14000000000001"
"2018-07-01 00:00:00.000","SE","26","4319.35","166.12884615384615"
"2018-07-01 00:00:00.000","TO","22","2613.67","118.80318181818183"
"2018-02-01 00:00:00.000","PR","335","44752.10999999997","133.5883880597014"
"2018-02-01 00:00:00.000","DF","170","21145.479999999992","124.38517647058819"
"2018-02-01 00:00:00.000","MG","790","106746.23000000021","135.12181012658255"
"2018-02-01 00:00:00.000","GO","146","17702.229999999996","121.24815068493147"
"2018-02-01 00:00:00.000","AL","27","4593.07","170.1137037037037"
"2018-02-01 00:00:00.000","MA","55","9877.81","179.59654545454543"
"2018-02-01 00:00:00.000","MS","64","8593.19","134.26859375"
"2018-02-01 00:00:00.000","PA","57","8921.710000000001","156.52122807017545"
"2018-02-01 00:00:00.000","AM","8","2028.62","253.5775"
"2018-02-01 00:00:00.000","AC","3","201.83","67.27666666666667"
"2018-01-01 00:00:00.000","RJ","850","117268.05000000022","137.96241176470613"
"2018-01-01 00:00:00.000","PR","371","43998.59999999996","118.59460916442038"
"2018-01-01 00:00:00.000","MA","55","8706.52","158.30036363636364"
"2018-01-01 00:00:00.000","AL","36","5009.28","139.14666666666665"
"2018-01-01 00:00:00.000","RN","42","5527.85","131.6154761904762"
"2017-11-01 00:00:00.000","MT","73","11381.71","155.91383561643835"
"2017-11-01 00:00:00.000","SP","2899","350790.17999999964","121.00385650224203"
"2017-11-01 00:00:00.000","BA","243","28819.039999999994","118.59687242798351"
"2017-11-01 00:00:00.000","ES","168","23858.75999999999","142.01642857142852"
"2017-11-01 00:00:00.000","DF","157","26406.159999999996","168.192101910828"
"2017-11-01 00:00:00.000","SE","26","5579.25","214.58653846153845"
"2017-11-01 00:00:00.000","PE","125","19599.239999999998","156.79391999999999"
"2017-11-01 00:00:00.000","AL","26","5936.259999999998","228.31769230769225"
"2017-11-01 00:00:00.000","RN","41","8215.66","200.3819512195122"
"2017-11-01 00:00:00.000","TO","17","2336.0600000000004","137.41529411764708"
"2018-06-01 00:00:00.000","SP","2738","340596.9399999999","124.39625273922567"
"2018-06-01 00:00:00.000","RS","304","44093.82999999998","145.04549342105256"
"2018-06-01 00:00:00.000","PR","306","42211.85999999997","137.9472549019607"
"2018-06-01 00:00:00.000","RN","35","6493.46","185.52742857142857"
"2018-06-01 00:00:00.000","DF","147","19246.82","130.93074829931973"
"2018-06-01 00:00:00.000","MA","41","5909.48","144.13365853658536"
"2018-06-01 00:00:00.000","CE","72","16240.419999999998","225.56138888888887"
"2018-06-01 00:00:00.000","RO","11","1921.57","174.68818181818182"
"2018-04-01 00:00:00.000","PR","381","65914.87999999999","173.00493438320208"
"2018-04-01 00:00:00.000","GO","132","18838.669999999995","142.71719696969694"
"2018-04-01 00:00:00.000","RN","32","6001.74","187.554375"
"2018-04-01 00:00:00.000","AM","6","667.79","111.29833333333333"
"2017-03-01 00:00:00.000","RJ","370","53373.909999999945","144.25381081081068"
"2017-03-01 00:00:00.000","ES","47","4932.91","104.95553191489361"
"2017-03-01 00:00:00.000","MS","19","6452.55","339.6078947368421"
"2017-03-01 00:00:00.000","AM","5","631.3900000000001","126.27800000000002"
"2017-03-01 00:00:00.000","AL","10","1174.79","117.479"
"2017-10-01 00:00:00.000","PR","198","32639.40999999999","164.84550505050498"
"2017-10-01 00:00:00.000","BA","158","23319.91999999999","147.59443037974677"
"2017-10-01 00:00:00.000","TO","13","2808.8499999999995","216.06538461538457"
"2017-10-01 00:00:00.000","AL","28","5344.36","190.86999999999998"
"2017-10-01 00:00:00.000","MT","50","10749.01","214.9802"
"2017-10-01 00:00:00.000","DF","92","12634.499999999998","137.3315217391304"
"2017-10-01 00:00:00.000","RO","13","1609.97","123.84384615384616"
"2017-10-01 00:00:00.000","AM","3","70.88","23.626666666666665"
"2017-09-01 00:00:00.000","SP","1576","211451.3000000004","134.169606598985"
"2017-09-01 00:00:00.000","DF","94","13200.000000000002","140.42553191489364"
"2017-09-01 00:00:00.000","RN","23","3320.04","144.3495652173913"
"2017-09-01 00:00:00.000","PE","74","13009.619999999999","175.80567567567567"
"2017-09-01 00:00:00.000","CE","74","16652.93","225.0395945945946"
"2017-09-01 00:00:00.000","ES","93","11235.95","120.81666666666668"
"2017-09-01 00:00:00.000","MS","32","4902.71","153.2096875"
"2017-09-01 00:00:00.000","PB","25","4989.389999999999","199.57559999999998"
"2017-09-01 00:00:00.000","SE","16","2815.29","175.955625"
"2017-09-01 00:00:00.000","AL","19","4305.39","226.59947368421055"
"2017-09-01 00:00:00.000","AP","2","364.6","182.3"
"2017-09-01 00:00:00.000","AM","9","1163.28","129.25333333333333"
"2017-04-01 00:00:00.000","MG","266","39224.36999999998","147.46003759398488"
"2017-04-01 00:00:00.000","SP","873","123445.7100000003","141.40402061855704"
"2017-04-01 00:00:00.000","MA","25","3048.42","121.9368"
"2017-04-01 00:00:00.000","ES","45","5420.300000000001","120.45111111111113"
"2017-04-01 00:00:00.000","SE","13","2595.17","199.62846153846155"
"2017-04-01 00:00:00.000","RN","10","1243.87","124.38699999999999"
"2017-04-01 00:00:00.000","PI","11","2138.0299999999997","194.36636363636362"
"2018-05-01 00:00:00.000","MG","751","101778.35000000012","135.5237683089216"
"2018-05-01 00:00:00.000","RS","350","50501.54999999996","144.29014285714274"
"2018-05-01 00:00:00.000","RO","17","2255.24","132.66117647058823"
"2018-05-01 00:00:00.000","MS","44","9923.06","225.5240909090909"
"2018-05-01 00:00:00.000","RN","22","4233.0199999999995","192.40999999999997"
"2018-05-01 00:00:00.000","AL","19","3657.0900000000006","192.4784210526316"
"2018-05-01 00:00:00.000","TO","16","2739.99","171.249375"
"2017-01-01 00:00:00.000","MG","102","15753.85","154.4495098039216"
"2017-01-01 00:00:00.000","RJ","91","12048.100000000002","132.39670329670332"
"2017-01-01 00:00:00.000","RO","3","682.19","227.39666666666668"
"2017-01-01 00:00:00.000","SP","283","39614.73999999996","139.9814134275617"
"2017-01-01 00:00:00.000","BA","24","3788.02","157.83416666666668"
"2017-01-01 00:00:00.000","PR","62","5049.63","81.44564516129033"
"2017-01-01 00:00:00.000","PI","7","1250.8500000000001","178.69285714285715"
"2017-01-01 00:00:00.000","PA","10","1258.37","125.83699999999999"
"2017-01-01 00:00:00.000","MT","9","1653.74","183.7488888888889"
"2017-08-01 00:00:00.000","RJ","537","76334.28999999998","142.1495158286778"
"2017-08-01 00:00:00.000","BA","152","25134.469999999998","165.35835526315788"
"2017-08-01 00:00:00.000","SE","19","3521.6899999999996","185.35210526315788"
"2017-08-01 00:00:00.000","AC","4","637.93","159.4825"
"2017-08-01 00:00:00.000","MT","38","6709.45","176.56447368421053"
"2017-08-01 00:00:00.000","MS","24","3841.62","160.0675"
"2017-08-01 00:00:00.000","PI","20","4367.5","218.375"
"2017-08-01 00:00:00.000","RN","20","2545.41","127.2705"
"2016-10-01 00:00:00.000","MA","4","704.26","176.065"
"2016-10-01 00:00:00.000","CE","6","1649.6799999999998","274.94666666666666"
"2016-10-01 00:00:00.000","SC","9","2238.06","248.67333333333332"
"2018-03-01 00:00:00.000","SP","2971","377034.3399999996","126.90486031639166"
"2018-03-01 00:00:00.000","GO","141","18081.409999999996","128.2369503546099"
"2018-03-01 00:00:00.000","CE","93","18155.89","195.22462365591397"
"2018-03-01 00:00:00.000","PB","39","6087.0","156.07692307692307"
"2018-03-01 00:00:00.000","RO","13","2726.89","209.76076923076923"
"2018-03-01 00:00:00.000","PI","34","6557.29","192.8614705882353"
"2018-03-01 00:00:00.000","PA","67","11937.210000000001","178.16731343283584"
"2018-03-01 00:00:00.000","RR","5","1704.78","340.956"
"2018-03-01 00:00:00.000","TO","20","4573.81","228.69050000000001"
"2018-03-01 00:00:00.000","AP","5","535.39","107.078"
"2018-03-01 00:00:00.000","AC","2","97.80000000000001","48.900000000000006"
"2016-10-01 00:00:00.000","ES","3","859.79","286.59666666666664"
"2017-06-01 00:00:00.000","RR","3","93.4","31.133333333333336"
"2016-10-01 00:00:00.000","BA","3","244.88000000000002","81.62666666666668"
"2017-07-01 00:00:00.000","TO","1","97.5","97.5"
"2017-05-01 00:00:00.000","MG","412","48839.66999999995","118.54288834951444"
"2017-05-01 00:00:00.000","RN","17","4683.5599999999995","275.5035294117647"
"2017-05-01 00:00:00.000","CE","62","10466.27","168.8108064516129"
"2017-05-01 00:00:00.000","DF","60","7452.480000000001","124.20800000000003"
"2017-05-01 00:00:00.000","SE","11","681.09","61.91727272727273"
"2017-05-01 00:00:00.000","MA","31","3274.1800000000003","105.61870967741936"
"2017-05-01 00:00:00.000","PB","17","2809.2200000000003","165.24823529411765"
"2017-12-01 00:00:00.000","MG","669","91152.9000000001","136.25246636771314"
"2017-12-01 00:00:00.000","PE","101","15670.619999999997","155.1546534653465"
"2017-12-01 00:00:00.000","SE","20","3147.7799999999997","157.38899999999998"
"2017-12-01 00:00:00.000","CE","79","10299.439999999999","130.3726582278481"
"2017-12-01 00:00:00.000","GO","125","15674.93","125.39944"
"2017-12-01 00:00:00.000","RN","30","3168.45","105.615"
"2017-02-01 00:00:00.000","PR","110","17955.809999999998","163.23463636363635"
"2017-02-01 00:00:00.000","MG","241","28561.31999999998","118.5117012448132"
"2017-02-01 00:00:00.000","SC","57","5977.85","104.87456140350878"
"2017-02-01 00:00:00.000","PB","11","1899.83","172.7118181818182"
"2017-02-01 00:00:00.000","PI","10","3016.69","301.669"
"2017-02-01 00:00:00.000","AL","12","2616.03","218.00250000000003"
"2017-02-01 00:00:00.000","TO","7","765.6","109.37142857142858"
"2017-07-01 00:00:00.000","SP","1543","178145.6400000005","115.45407647440085"
"2017-07-01 00:00:00.000","CE","53","7759.52","146.40603773584905"
"2017-07-01 00:00:00.000","MA","37","6220.4400000000005","168.12"
"2017-07-01 00:00:00.000","MS","24","3582.95","149.28958333333333"
"2017-07-01 00:00:00.000","SE","13","1372.0900000000001","105.54538461538462"
"2017-07-01 00:00:00.000","PB","26","4241.06","163.11769230769232"
"2018-08-01 00:00:00.000","RJ","723","93770.55000000008","129.69647302904573"
"2018-08-01 00:00:00.000","RS","293","42844.46999999997","146.2268600682593"
"2018-08-01 00:00:00.000","MT","39","4619.24","118.44205128205128"
"2018-08-01 00:00:00.000","GO","117","18028.989999999998","154.0939316239316"
"2018-08-01 00:00:00.000","CE","55","9457.04","171.94618181818183"
"2018-08-01 00:00:00.000","PI","20","2923.2299999999996","146.1615"
"2018-08-01 00:00:00.000","AP","2","194.0","97.0"
"2018-08-01 00:00:00.000","MS","35","5551.43","158.61228571428572"
"2017-06-01 00:00:00.000","SP","1284","168994.76000000042","131.61585669781965"
"2017-06-01 00:00:00.000","RS","215","23519.819999999985","109.39451162790691"
"2017-06-01 00:00:00.000","PR","167","21153.289999999994","126.6664071856287"
"2017-06-01 00:00:00.000","RJ","399","53295.94999999995","133.57380952380942"
"2017-06-01 00:00:00.000","MS","27","3807.42","141.01555555555555"
"2017-06-01 00:00:00.000","MA","15","1687.4999999999998","112.49999999999999"
"2017-06-01 00:00:00.000","AM","1","169.99","169.99"
"2018-07-01 00:00:00.000","SP","2715","321647.25000000006","118.4704419889503"
"2018-07-01 00:00:00.000","RJ","696","97033.40000000005","139.41580459770123"
"2018-07-01 00:00:00.000","SC","195","30923.989999999987","158.58456410256403"
"2018-07-01 00:00:00.000","GO","112","20503.299999999996","183.06517857142853"
"2018-07-01 00:00:00.000","AM","18","2004.9099999999999","111.38388888888888"
"2018-07-01 00:00:00.000","ES","122","30001.359999999997","245.91278688524588"
"2018-07-01 00:00:00.000","AC","4","1469.9699999999998","367.49249999999995"
"2018-02-01 00:00:00.000","RR","3","129.99","43.330000000000005"
"2018-01-01 00:00:00.000","SP","2975","368611.4299999997","123.90300168067216"
"2018-01-01 00:00:00.000","ES","145","20095.42","138.58910344827586"
"2018-01-01 00:00:00.000","RS","367","46214.289999999964","125.92449591280645"
"2018-01-01 00:00:00.000","DF","135","17435.68","129.15318518518518"
"2018-01-01 00:00:00.000","PA","69","13987.869999999999","202.7227536231884"
"2018-01-01 00:00:00.000","RO","20","2286.76","114.33800000000001"
"2018-01-01 00:00:00.000","AC","6","882.9399999999999","147.15666666666667"
"2018-01-01 00:00:00.000","TO","16","2121.04","132.565"
"2018-01-01 00:00:00.000","AM","12","2925.65","243.80416666666667"
"2018-01-01 00:00:00.000","SE","19","3038.3","159.9105263157895"
"2018-01-01 00:00:00.000","AP","11","2393.67","217.60636363636365"
"2017-11-01 00:00:00.000","PI","31","2707.81","87.34870967741935"
"2017-11-01 00:00:00.000","PB","27","4397.589999999999","162.87370370370368"
"2017-11-01 00:00:00.000","PA","69","11666.529999999999","169.08014492753622"
"2017-11-01 00:00:00.000","CE","103","18353.589999999997","178.19019417475724"
"2017-11-01 00:00:00.000","AC","5","649.9200000000001","129.984"
"2017-11-01 00:00:00.000","RO","17","5852.16","344.24470588235295"
"2017-11-01 00:00:00.000","RR","2","98.64","49.32"
"2017-11-01 00:00:00.000","AP","4","511.88","127.97"
"2018-06-01 00:00:00.000","BA","198","34709.57999999998","175.300909090909"
"2018-06-01 00:00:00.000","SC","205","32740.71999999999","159.71082926829263"
"2018-06-01 00:00:00.000","PE","91","14231.939999999999","156.39494505494505"
"2018-06-01 00:00:00.000","ES","123","17102.96","139.04845528455283"
"2018-06-01 00:00:00.000","SE","25","3286.2200000000003","131.4488"
"2018-06-01 00:00:00.000","AL","24","3730.6","155.44166666666666"
"2018-06-01 00:00:00.000","RR","5","1331.99","266.398"
"2018-06-01 00:00:00.000","PB","28","12993.829999999998","464.06535714285707"
"2018-04-01 00:00:00.000","BA","216","30278.849999999988","140.17986111111105"
"2018-04-01 00:00:00.000","MG","778","109851.50000000015","141.1973007712084"
"2018-04-01 00:00:00.000","RJ","807","119055.34000000017","147.52830235439922"
"2018-04-01 00:00:00.000","RS","345","50165.44999999996","145.40710144927525"
"2018-04-01 00:00:00.000","SC","245","44555.85999999997","181.86065306122438"
"2018-04-01 00:00:00.000","DF","146","18186.79","124.56705479452056"
"2018-04-01 00:00:00.000","PI","34","10365.04","304.85411764705884"
"2018-04-01 00:00:00.000","AL","27","5956.2300000000005","220.60111111111112"
"2018-04-01 00:00:00.000","SE","13","3109.42","239.18615384615384"
"2018-04-01 00:00:00.000","AP","5","822.7","164.54000000000002"
"2018-04-01 00:00:00.000","TO","19","4291.82","225.8852631578947"
"2017-03-01 00:00:00.000","MG","343","40847.079999999965","119.08769679300282"
"2017-03-01 00:00:00.000","SC","104","18004.510000000002","173.12028846153848"
"2017-03-01 00:00:00.000","MT","16","2157.09","134.818125"
"2017-03-01 00:00:00.000","SE","22","2438.7","110.85"
"2017-03-01 00:00:00.000","RO","16","1864.8600000000001","116.55375000000001"
"2017-03-01 00:00:00.000","TO","7","648.6600000000001","92.6657142857143"
"2017-03-01 00:00:00.000","RR","2","270.99","135.495"
"2017-10-01 00:00:00.000","RN","23","4202.469999999999","182.7160869565217"
"2017-10-01 00:00:00.000","SE","22","4294.209999999999","195.1913636363636"
"2017-10-01 00:00:00.000","PI","23","4047.0400000000004","175.95826086956524"
"2017-10-01 00:00:00.000","CE","63","12053.019999999999","191.31777777777776"
"2017-10-01 00:00:00.000","AC","5","683.22","136.644"
"2017-10-01 00:00:00.000","AP","3","1591.8500000000001","530.6166666666667"
"2017-09-01 00:00:00.000","GO","84","13183.740000000002","156.94928571428574"
"2017-09-01 00:00:00.000","RJ","591","93058.2800000001","157.45901861252133"
"2017-09-01 00:00:00.000","RO","16","4197.990000000001","262.37437500000004"
"2017-09-01 00:00:00.000","PI","22","2848.23","129.465"
"2017-09-01 00:00:00.000","MT","34","6861.01","201.7944117647059"
"2017-09-01 00:00:00.000","MA","41","9440.350000000002","230.2524390243903"
"2017-09-01 00:00:00.000","TO","16","3693.13","230.820625"
"2017-09-01 00:00:00.000","PA","41","6218.389999999999","151.6680487804878"
"2017-04-01 00:00:00.000","RS","132","16561.79","125.46810606060606"
"2017-04-01 00:00:00.000","PE","36","3646.43","101.28972222222222"
"2017-04-01 00:00:00.000","RJ","325","56955.58999999999","175.2479692307692"
"2017-04-01 00:00:00.000","CE","42","5731.830000000002","136.4721428571429"
"2017-04-01 00:00:00.000","PR","112","15553.109999999999","138.86705357142856"
"2017-04-01 00:00:00.000","TO","13","2843.26","218.71230769230772"
"2018-05-01 00:00:00.000","SP","3138","424628.3599999996","135.31815168897373"
"2018-05-01 00:00:00.000","RJ","816","124102.10000000018","152.08590686274533"
"2018-05-01 00:00:00.000","MT","66","12261.849999999999","185.78560606060603"
"2018-05-01 00:00:00.000","CE","72","11930.560000000001","165.70222222222225"
"2018-05-01 00:00:00.000","SC","226","35703.99999999998","157.98230088495566"
"2018-05-01 00:00:00.000","PA","40","7455.64","186.39100000000002"
"2018-05-01 00:00:00.000","AM","9","1811.8000000000002","201.31111111111113"
"2018-05-01 00:00:00.000","PI","30","6675.71","222.52366666666666"
"2017-01-01 00:00:00.000","RS","52","11903.98","228.9226923076923"
"2017-01-01 00:00:00.000","GO","18","4227.49","234.86055555555555"
"2017-01-01 00:00:00.000","PE","9","1884.48","209.38666666666666"
"2017-01-01 00:00:00.000","TO","2","629.89","314.945"
"2017-08-01 00:00:00.000","RS","296","33491.23999999997","113.14608108108098"
"2017-08-01 00:00:00.000","ES","94","13141.85","139.80691489361703"
"2017-08-01 00:00:00.000","DF","83","9626.91","115.98686746987951"
"2017-08-01 00:00:00.000","PB","16","2324.77","145.298125"
"2016-10-01 00:00:00.000","SE","3","285.45000000000005","95.15000000000002"
"2018-03-01 00:00:00.000","SC","247","36300.359999999986","146.96502024291493"
"2018-03-01 00:00:00.000","AL","27","6406.950000000001","237.29444444444448"
"2018-03-01 00:00:00.000","MS","57","7009.98","122.98210526315789"
"2018-03-01 00:00:00.000","MT","52","8213.74","157.95653846153846"
"2018-03-01 00:00:00.000","MA","49","7913.76","161.50530612244899"
"2017-12-01 00:00:00.000","RO","11","1949.5800000000002","177.23454545454547"
"2017-06-01 00:00:00.000","AP","2","252.70000000000002","126.35000000000001"
"2018-05-01 00:00:00.000","AC","2","1364.8899999999999","682.4449999999999"
"2017-01-01 00:00:00.000","MA","6","563.0999999999999","93.84999999999998"
"2017-01-01 00:00:00.000","AL","2","393.97","196.985"
"2016-10-01 00:00:00.000","PB","1","49.9","49.9"
"2016-10-01 00:00:00.000","RR","1","39.7","39.7"
"2016-12-01 00:00:00.000","PR","1","10.9","10.9"
